Location ID,Location,Date,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
CA-105,Trinity County,191006,60.7,47,-0.8,61.5
CA-105,Trinity County,191007,71.4,98,2.3,69.1
CA-105,Trinity County,191008,69.9,93,1.3,68.6
CA-105,Trinity County,191009,62.2,38,-1.2,63.4
CA-105,Trinity County,191010,55.6,96,1.9,53.7
CA-105,Trinity County,191011,43.8,68,0.5,43.3
CA-105,Trinity County,191012,41,117,3.4,37.6
CA-105,Trinity County,191101,36.8,45,-0.5,37.3
CA-105,Trinity County,191102,35.7,9,-4.1,39.8
CA-105,Trinity County,191103,46.5,111,3.6,42.9
CA-105,Trinity County,191104,46.6,50,-0.8,47.4
CA-105,Trinity County,191105,50.4,16,-3.5,53.9
CA-105,Trinity County,191106,61.8,68,0.3,61.5
CA-105,Trinity County,191107,72.3,110,3.2,69.1
CA-105,Trinity County,191108,67.6,30,-1,68.6
CA-105,Trinity County,191109,59,2,-4.4,63.4
CA-105,Trinity County,191110,51.6,22,-2.1,53.7
CA-105,Trinity County,191111,43.3,61,0,43.3
CA-105,Trinity County,191112,35.8,24,-1.8,37.6
CA-105,Trinity County,191201,38.7,77,1.4,37.3
CA-105,Trinity County,191202,41.6,90,1.8,39.8
CA-105,Trinity County,191203,40.8,30,-2.1,42.9
CA-105,Trinity County,191204,44.5,16,-2.9,47.4
CA-105,Trinity County,191205,53.2,43,-0.7,53.9
CA-105,Trinity County,191206,60.3,35,-1.2,61.5
CA-105,Trinity County,191207,66,10,-3.1,69.1
CA-105,Trinity County,191208,65.2,4,-3.4,68.6
CA-105,Trinity County,191209,60.7,17,-2.7,63.4
CA-105,Trinity County,191210,48.7,1,-5,53.7
CA-105,Trinity County,191211,44.1,75,0.8,43.3
CA-105,Trinity County,191212,37.3,50,-0.3,37.6
CA-105,Trinity County,191301,33.2,7,-4.1,37.3
CA-105,Trinity County,191302,37.6,26,-2.2,39.8
CA-105,Trinity County,191303,41,34,-1.9,42.9
CA-105,Trinity County,191304,46.1,41,-1.3,47.4
CA-105,Trinity County,191305,55,80,1.1,53.9
CA-105,Trinity County,191306,59,11,-2.5,61.5
